Order ID,Order Date,Region,Category,Sub-Category,Segment,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
ORD1243,2018-03-15,South,Technology,Copiers,Home Office,2,187.04,0.1,336.67,59.44,2018,3
ORD1244,2020-09-24,Central,Technology,Phones,Consumer,1,79.49,0.1,71.54,14.2,2020,9
ORD1245,2021-06-19,East,Furniture,Chairs,Corporate,1,116.86,0.1,105.17,24.57,2021,6
ORD1246,2022-10-20,West,Technology,Accessories,Corporate,5,74.27,0.0,371.35,92.07,2022,10
ORD1247,2020-08-30,East,Office Supplies,Storage,Corporate,5,94.41,0.0,472.05,48.63,2020,8
ORD1248,2022-06-17,West,Office Supplies,Storage,Home Office,3,84.2,0.3,176.82,32.41,2022,6
ORD1249,2021-04-02,Central,Furniture,Bookcases,Consumer,3,113.36,0.2,272.06,66.86,2021,4
ORD1250,2021-12-27,West,Furniture,Furnishings,Corporate,3,55.68,0.3,116.93,36.8,2021,12
ORD1251,2019-03-09,East,Furniture,Chairs,Corporate,4,149.21,0.15,507.31,109.91,2019,3
ORD1252,2020-07-14,South,Office Supplies,Paper,Consumer,4,69.98,0.1,251.93,69.04,2020,7
ORD1253,2022-11-05,East,Technology,Accessories,Corporate,4,85.14,0.0,340.56,85.16,2022,11
ORD1254,2021-05-24,East,Technology,Computers,Consumer,3,62.13,0.0,186.39,33.29,2021,5
ORD1255,2020-05-23,West,Furniture,Furnishings,Corporate,1,145.04,0.15,123.28,28.79,2020,5
ORD1256,2018-12-27,East,Technology,Accessories,Home Office,5,46.5,0.0,232.5,62.17,2018,12
ORD1257,2019-11-10,Central,Office Supplies,Paper,Home Office,2,106.24,0.3,148.74,22.9,2019,11
ORD1258,2019-09-05,East,Technology,Copiers,Home Office,1,101.6,0.1,91.44,19.41,2019,9
ORD1259,2018-01-25,South,Furniture,Furnishings,Consumer,3,66.77,0.0,200.31,19.45,2018,1
ORD1260,2020-10-18,Central,Technology,Phones,Home Office,5,104.76,0.0,523.8,105.07,2020,10
ORD1261,2020-04-17,East,Technology,Phones,Home Office,1,61.16,0.1,55.04,9.57,2020,4
ORD1262,2021-04-17,South,Office Supplies,Storage,Consumer,2,23.08,0.0,46.16,10.02,2021,4
ORD1263,2022-11-09,West,Technology,Copiers,Corporate,3,173.7,0.0,521.1,97.44,2022,11
ORD1264,2021-03-07,South,Office Supplies,Paper,Home Office,1,60.17,0.15,51.14,11.25,2021,3
ORD1265,2020-10-03,West,Office Supplies,Storage,Home Office,2,157.64,0.3,220.7,26.08,2020,10
ORD1266,2019-06-28,Central,Furniture,Furnishings,Consumer,4,97.21,0.3,272.19,65.39,2019,6
ORD1267,2019-09-24,West,Technology,Phones,Consumer,5,88.64,0.2,354.56,59.56,2019,9
ORD1268,2020-08-14,East,Technology,Copiers,Consumer,3,122.62,0.1,331.07,68.69,2020,8
ORD1269,2018-03-15,South,Furniture,Chairs,Corporate,4,133.17,0.1,479.41,113.1,2018,3
ORD1270,2022-03-20,West,Office Supplies,Paper,Corporate,2,140.16,0.0,280.32,56.59,2022,3
ORD1271,2021-02-08,South,Office Supplies,Storage,Consumer,4,27.55,0.3,77.14,17.8,2021,2
ORD1272,2019-08-29,South,Technology,Copiers,Home Office,1,123.86,0.0,123.86,33.47,2019,8
ORD1273,2018-03-23,Central,Furniture,Bookcases,Home Office,2,148.0,0.2,236.8,22.01,2018,3
ORD1274,2020-11-14,East,Technology,Phones,Home Office,5,77.63,0.0,388.15,69.34,2020,11
ORD1275,2021-10-02,East,Technology,Copiers,Home Office,2,113.55,0.1,204.39,39.98,2021,10
ORD1276,2021-04-11,South,Technology,Accessories,Consumer,1,59.1,0.0,59.1,12.96,2021,4
ORD1277,2021-06-21,East,Office Supplies,Storage,Home Office,5,138.79,0.2,555.16,131.92,2021,6
ORD1278,2019-03-19,East,Technology,Computers,Home Office,2,194.49,0.3,272.29,46.94,2019,3
ORD1279,2022-05-29,East,Technology,Accessories,Home Office,5,49.38,0.3,172.83,35.06,2022,5
ORD1280,2021-10-21,Central,Furniture,Chairs,Corporate,5,162.37,0.3,568.29,153.33,2021,10
ORD1281,2018-02-28,South,Office Supplies,Art,Consumer,3,111.94,0.0,335.82,67.8,2018,2
ORD1282,2018-04-30,Central,Technology,Copiers,Home Office,2,79.26,0.1,142.67,39.17,2018,4
ORD1283,2018-11-03,West,Furniture,Tables,Consumer,2,126.54,0.3,177.16,24.7,2018,11
ORD1284,2019-06-06,Central,Furniture,Furnishings,Home Office,5,125.89,0.15,535.03,88.6,2019,6
ORD1285,2018-10-13,Central,Office Supplies,Storage,Consumer,1,91.28,0.3,63.9,7.53,2018,10
ORD1286,2018-07-17,East,Office Supplies,Art,Home Office,5,186.59,0.0,932.95,245.11,2018,7
ORD1287,2022-04-11,Central,Furniture,Bookcases,Consumer,5,52.01,0.0,260.05,35.86,2022,4
ORD1288,2021-02-20,West,Furniture,Tables,Home Office,3,178.3,0.0,534.9,53.02,2021,2
ORD1289,2022-05-19,South,Technology,Accessories,Home Office,3,120.38,0.0,361.14,55.58,2022,5
ORD1290,2020-07-19,East,Technology,Accessories,Home Office,2,82.93,0.0,165.86,33.59,2020,7
ORD1291,2018-08-09,Central,Office Supplies,Storage,Home Office,2,91.26,0.0,182.52,26.68,2018,8
ORD1292,2020-07-01,East,Technology,Copiers,Consumer,3,115.06,0.15,293.4,59.46,2020,7
ORD1293,2021-02-15,East,Furniture,Tables,Corporate,3,84.99,0.2,203.98,41.1,2021,2
ORD1294,2020-05-28,West,Office Supplies,Storage,Consumer,1,134.61,0.0,134.61,26.71,2020,5
ORD1295,2019-10-13,East,Furniture,Chairs,Home Office,4,88.39,0.0,353.56,97.06,2019,10
ORD1296,2020-10-28,South,Furniture,Tables,Corporate,4,156.36,0.2,500.35,94.05,2020,10
ORD1297,2020-01-13,West,Furniture,Chairs,Home Office,4,81.97,0.15,278.7,55.77,2020,1
ORD1298,2021-04-05,Central,Technology,Accessories,Consumer,2,98.13,0.0,196.26,44.69,2021,4
ORD1299,2020-02-07,South,Technology,Accessories,Consumer,3,75.46,0.0,226.38,38.86,2020,2
ORD1300,2022-11-29,Central,Furniture,Bookcases,Corporate,3,57.33,0.2,137.59,20.42,2022,11
ORD1301,2020-04-18,South,Furniture,Furnishings,Home Office,5,143.91,0.15,611.62,119.1,2020,4
ORD1302,2021-05-22,Central,Office Supplies,Binders,Consumer,3,62.25,0.15,158.74,40.34,2021,5
ORD1303,2019-03-27,East,Technology,Computers,Home Office,5,53.54,0.1,240.93,48.85,2019,3
ORD1304,2019-01-18,West,Office Supplies,Art,Consumer,4,159.4,0.0,637.6,127.61,2019,1
ORD1305,2018-06-04,Central,Technology,Phones,Corporate,4,88.78,0.1,319.61,42.35,2018,6
ORD1306,2020-04-01,South,Office Supplies,Storage,Corporate,1,121.82,0.2,97.46,23.74,2020,4
ORD1307,2020-08-19,South,Technology,Copiers,Home Office,3,131.99,0.15,336.57,115.51,2020,8
ORD1308,2019-08-09,East,Furniture,Tables,Home Office,3,118.92,0.1,321.08,60.4,2019,8
ORD1309,2020-07-12,West,Technology,Phones,Corporate,2,48.92,0.15,83.16,17.23,2020,7
ORD1310,2021-09-01,East,Furniture,Tables,Home Office,4,40.45,0.0,161.8,36.08,2021,9
ORD1311,2022-12-12,Central,Technology,Computers,Consumer,2,70.83,0.0,141.66,33.07,2022,12
ORD1312,2022-10-26,East,Furniture,Tables,Corporate,1,88.71,0.15,75.4,20.88,2022,10
ORD1313,2022-08-10,East,Furniture,Chairs,Corporate,1,172.4,0.0,172.4,49.25,2022,8
ORD1314,2021-05-03,South,Technology,Accessories,Home Office,3,120.07,0.15,306.18,81.08,2021,5
ORD1315,2021-07-24,East,Office Supplies,Storage,Home Office,4,159.36,0.15,541.82,135.41,2021,7
ORD1316,2022-10-15,East,Technology,Phones,Home Office,2,170.77,0.1,307.39,56.32,2022,10
ORD1317,2020-12-10,West,Technology,Copiers,Consumer,2,73.14,0.2,117.02,18.46,2020,12
ORD1318,2022-06-03,South,Furniture,Chairs,Corporate,1,101.46,0.0,101.46,16.8,2022,6
ORD1319,2019-11-19,South,Office Supplies,Paper,Consumer,3,50.27,0.15,128.19,25.86,2019,11
ORD1320,2019-04-18,East,Technology,Computers,Consumer,4,121.05,0.0,484.2,71.15,2019,4
ORD1321,2021-11-03,East,Furniture,Tables,Home Office,5,125.06,0.1,562.77,136.28,2021,11
ORD1322,2019-10-29,South,Furniture,Chairs,Consumer,4,77.96,0.0,311.84,44.66,2019,10
ORD1323,2020-05-30,West,Technology,Phones,Home Office,1,129.79,0.3,90.85,16.07,2020,5
ORD1324,2022-09-28,South,Furniture,Tables,Consumer,5,123.47,0.15,524.75,73.67,2022,9
ORD1325,2019-04-01,Central,Technology,Computers,Corporate,5,112.92,0.2,451.68,84.61,2019,4
ORD1326,2022-11-22,West,Office Supplies,Binders,Corporate,4,127.69,0.2,408.61,43.26,2022,11
ORD1327,2018-05-06,West,Technology,Copiers,Corporate,1,69.8,0.3,48.86,11.43,2018,5
ORD1328,2022-09-23,East,Office Supplies,Art,Home Office,4,2.96,0.0,11.84,2.84,2022,9
ORD1329,2022-12-11,Central,Technology,Copiers,Home Office,1,105.71,0.15,89.85,15.14,2022,12
ORD1330,2019-05-05,East,Technology,Phones,Consumer,3,140.01,0.15,357.03,93.99,2019,5
ORD1331,2022-11-19,Central,Office Supplies,Storage,Consumer,2,36.57,0.1,65.83,10.83,2022,11
ORD1332,2020-02-11,South,Office Supplies,Paper,Home Office,4,64.99,0.15,220.97,64.2,2020,2
ORD1333,2022-01-26,East,Furniture,Bookcases,Home Office,2,89.55,0.1,161.19,29.74,2022,1
ORD1334,2022-01-31,South,Technology,Copiers,Corporate,1,89.08,0.15,75.72,15.22,2022,1
ORD1335,2018-07-19,East,Technology,Computers,Corporate,1,88.66,0.3,62.06,7.18,2018,7
ORD1336,2022-09-01,East,Office Supplies,Binders,Corporate,4,152.39,0.1,548.6,94.27,2022,9
ORD1337,2019-01-29,West,Furniture,Furnishings,Consumer,3,110.43,0.0,331.29,109.7,2019,1
ORD1338,2022-07-19,South,Furniture,Bookcases,Home Office,3,155.91,0.1,420.96,78.13,2022,7
ORD1339,2019-06-11,East,Office Supplies,Art,Corporate,1,72.88,0.0,72.88,14.27,2019,6
ORD1340,2018-06-01,Central,Furniture,Tables,Corporate,1,95.84,0.0,95.84,13.37,2018,6
ORD1341,2020-01-02,South,Office Supplies,Binders,Consumer,1,115.08,0.15,97.82,14.97,2020,1
ORD1342,2020-08-06,East,Furniture,Chairs,Consumer,5,72.68,0.15,308.89,51.15,2020,8
ORD1343,2018-07-22,West,Furniture,Tables,Consumer,4,171.76,0.3,480.93,71.35,2018,7
ORD1344,2020-02-06,West,Technology,Copiers,Consumer,3,158.01,0.15,402.93,64.72,2020,2
ORD1345,2019-09-30,South,Technology,Accessories,Consumer,5,94.73,0.2,378.92,89.25,2019,9
ORD1346,2022-06-24,South,Furniture,Furnishings,Consumer,2,72.52,0.1,130.54,23.66,2022,6
ORD1347,2020-01-01,East,Technology,Phones,Corporate,1,154.13,0.15,131.01,18.49,2020,1
ORD1348,2019-08-19,East,Office Supplies,Binders,Home Office,3,91.1,0.1,245.97,65.3,2019,8
ORD1349,2020-12-22,East,Furniture,Bookcases,Corporate,5,45.43,0.0,227.15,39.39,2020,12
ORD1350,2022-05-19,East,Furniture,Furnishings,Consumer,2,26.26,0.2,42.02,8.66,2022,5
ORD1351,2021-09-26,West,Furniture,Tables,Home Office,5,83.94,0.3,293.79,60.16,2021,9
ORD1352,2020-12-19,East,Furniture,Bookcases,Corporate,3,94.43,0.0,283.29,51.43,2020,12
ORD1353,2020-01-15,West,Technology,Computers,Home Office,1,95.47,0.2,76.38,13.07,2020,1
ORD1354,2018-07-29,West,Technology,Phones,Consumer,1,79.55,0.0,79.55,17.53,2018,7
ORD1355,2021-04-30,West,Office Supplies,Art,Home Office,4,122.07,0.15,415.04,85.84,2021,4
ORD1356,2022-07-01,West,Technology,Accessories,Consumer,3,79.26,0.2,190.22,52.51,2022,7
ORD1357,2021-04-18,East,Office Supplies,Storage,Corporate,3,89.47,0.1,241.57,44.14,2021,4
ORD1358,2022-03-08,South,Office Supplies,Paper,Consumer,1,142.05,0.2,113.64,20.84,2022,3
ORD1359,2021-02-22,East,Furniture,Furnishings,Consumer,1,136.09,0.1,122.48,23.12,2021,2
ORD1360,2019-07-12,South,Furniture,Furnishings,Home Office,3,102.0,0.0,306.0,67.61,2019,7
ORD1361,2018-12-27,East,Technology,Accessories,Home Office,1,31.36,0.15,26.66,6.37,2018,12
ORD1362,2020-04-26,West,Technology,Copiers,Home Office,4,108.27,0.0,433.08,105.95,2020,4
ORD1363,2019-02-23,East,Technology,Accessories,Corporate,1,78.22,0.15,66.49,19.99,2019,2
ORD1364,2019-10-22,South,Furniture,Chairs,Consumer,4,95.73,0.1,344.63,82.67,2019,10
ORD1365,2020-10-22,East,Furniture,Bookcases,Corporate,1,46.19,0.3,32.33,4.49,2020,10
ORD1366,2022-12-02,Central,Technology,Accessories,Corporate,5,145.17,0.0,725.85,161.51,2022,12
ORD1367,2021-11-28,West,Technology,Computers,Home Office,4,89.29,0.15,303.59,48.53,2021,11
ORD1368,2022-12-24,Central,Furniture,Tables,Consumer,1,148.96,0.0,148.96,45.63,2022,12
ORD1369,2019-03-18,West,Office Supplies,Art,Consumer,4,143.61,0.3,402.11,75.91,2019,3
ORD1370,2020-09-22,West,Furniture,Bookcases,Home Office,2,61.87,0.1,111.37,16.93,2020,9
ORD1371,2020-03-20,East,Furniture,Chairs,Consumer,3,17.79,0.15,45.36,10.23,2020,3
ORD1372,2018-01-21,West,Furniture,Chairs,Corporate,2,77.11,0.3,107.95,18.88,2018,1
ORD1373,2022-06-28,East,Technology,Computers,Corporate,3,62.19,0.15,158.58,24.41,2022,6
ORD1374,2018-07-18,South,Technology,Copiers,Corporate,2,99.53,0.2,159.25,21.21,2018,7
ORD1375,2022-01-15,West,Office Supplies,Storage,Consumer,5,101.32,0.3,354.62,69.16,2022,1
ORD1376,2021-02-12,East,Office Supplies,Binders,Corporate,4,71.53,0.2,228.9,40.03,2021,2
ORD1377,2021-08-06,Central,Furniture,Furnishings,Consumer,2,114.25,0.0,228.5,58.85,2021,8
ORD1378,2021-03-18,Central,Office Supplies,Paper,Home Office,1,127.87,0.0,127.87,16.39,2021,3
ORD1379,2022-01-04,South,Office Supplies,Art,Consumer,1,58.28,0.1,52.45,12.03,2022,1
ORD1380,2019-07-08,West,Office Supplies,Storage,Home Office,4,91.64,0.15,311.58,56.07,2019,7
ORD1381,2021-11-02,East,Office Supplies,Art,Home Office,3,113.86,0.3,239.11,63.19,2021,11
ORD1382,2019-09-30,South,Furniture,Bookcases,Corporate,3,60.67,0.0,182.01,57.11,2019,9
ORD1383,2018-08-02,Central,Office Supplies,Binders,Home Office,5,84.97,0.15,361.12,90.09,2018,8
ORD1384,2020-05-09,West,Office Supplies,Storage,Corporate,1,101.46,0.0,101.46,20.13,2020,5
ORD1385,2020-12-14,East,Furniture,Tables,Home Office,5,76.36,0.1,343.62,60.08,2020,12
ORD1386,2019-08-18,West,Furniture,Chairs,Consumer,4,113.59,0.3,318.05,66.26,2019,8
ORD1387,2020-01-20,Central,Office Supplies,Paper,Home Office,4,70.64,0.2,226.05,50.07,2020,1
ORD1388,2018-09-02,East,Office Supplies,Paper,Home Office,2,178.02,0.0,356.04,68.16,2018,9
ORD1389,2021-11-16,East,Office Supplies,Paper,Corporate,3,129.04,0.3,270.98,44.05,2021,11
ORD1390,2022-03-31,West,Technology,Accessories,Corporate,5,73.04,0.15,310.42,58.26,2022,3
ORD1391,2022-07-21,West,Technology,Phones,Consumer,5,83.42,0.1,375.39,35.59,2022,7
ORD1392,2020-06-07,West,Furniture,Tables,Corporate,5,59.42,0.2,237.68,45.7,2020,6
ORD1393,2021-04-30,East,Office Supplies,Binders,Home Office,2,111.22,0.15,189.07,32.69,2021,4
ORD1394,2022-11-11,South,Technology,Copiers,Consumer,1,51.71,0.2,41.37,6.65,2022,11
ORD1395,2020-03-13,South,Technology,Computers,Consumer,3,102.95,0.0,308.85,51.93,2020,3
ORD1396,2018-11-22,Central,Office Supplies,Paper,Corporate,3,212.16,0.15,541.01,119.24,2018,11
ORD1397,2020-12-30,West,Technology,Computers,Corporate,1,123.74,0.15,105.18,30.98,2020,12
ORD1398,2022-05-04,East,Office Supplies,Storage,Corporate,3,35.39,0.2,84.94,21.83,2022,5
ORD1399,2020-05-14,South,Technology,Phones,Home Office,1,9.85,0.2,7.88,1.81,2020,5
ORD1400,2018-07-03,West,Technology,Copiers,Consumer,1,122.87,0.1,110.58,30.83,2018,7
ORD1401,2021-11-18,South,Technology,Copiers,Home Office,5,74.73,0.15,317.6,53.92,2021,11
ORD1402,2020-07-09,Central,Office Supplies,Art,Corporate,4,108.79,0.0,435.16,107.95,2020,7
ORD1403,2022-06-21,East,Furniture,Furnishings,Corporate,4,102.15,0.2,326.88,58.07,2022,6
ORD1404,2020-11-10,West,Technology,Accessories,Home Office,2,128.28,0.2,205.25,46.22,2020,11
ORD1405,2021-11-11,Central,Technology,Computers,Corporate,5,84.26,0.0,421.3,83.46,2021,11
ORD1406,2020-01-25,West,Furniture,Tables,Home Office,3,73.83,0.3,155.04,24.17,2020,1
ORD1407,2018-03-18,West,Office Supplies,Paper,Consumer,2,145.88,0.2,233.41,40.65,2018,3
ORD1408,2022-09-08,East,Office Supplies,Binders,Consumer,4,58.41,0.3,163.55,40.44,2022,9
ORD1409,2020-09-24,West,Furniture,Chairs,Consumer,1,66.78,0.3,46.75,9.92,2020,9
ORD1410,2020-10-08,East,Furniture,Tables,Consumer,4,72.1,0.0,288.4,64.31,2020,10
ORD1411,2021-09-26,South,Furniture,Tables,Consumer,2,60.79,0.1,109.42,25.87,2021,9
ORD1412,2020-02-25,Central,Technology,Phones,Consumer,3,112.12,0.0,336.36,57.03,2020,2
ORD1413,2020-02-12,East,Furniture,Furnishings,Home Office,4,167.42,0.1,602.71,85.31,2020,2
ORD1414,2022-03-08,Central,Technology,Copiers,Consumer,5,71.58,0.1,322.11,50.01,2022,3
ORD1415,2020-02-06,East,Office Supplies,Storage,Corporate,2,122.56,0.0,245.12,42.27,2020,2
ORD1416,2020-07-27,East,Technology,Computers,Corporate,4,26.78,0.3,74.98,13.92,2020,7
ORD1417,2018-10-17,Central,Technology,Computers,Consumer,3,90.02,0.3,189.04,33.01,2018,10
ORD1418,2018-08-11,West,Technology,Computers,Home Office,1,35.3,0.0,35.3,7.7,2018,8
ORD1419,2018-12-27,East,Furniture,Furnishings,Corporate,5,96.39,0.3,337.36,63.7,2018,12
ORD1420,2020-09-03,Central,Office Supplies,Paper,Corporate,4,122.85,0.3,343.98,75.28,2020,9
ORD1421,2022-03-23,West,Technology,Phones,Corporate,4,46.4,0.15,157.76,28.39,2022,3
ORD1422,2022-05-03,East,Furniture,Tables,Consumer,2,125.64,0.0,251.28,21.04,2022,5
ORD1423,2018-03-19,West,Technology,Accessories,Home Office,1,87.72,0.2,70.18,12.89,2018,3
ORD1424,2020-07-04,South,Office Supplies,Binders,Home Office,5,108.06,0.3,378.21,85.44,2020,7
ORD1425,2021-12-23,South,Office Supplies,Storage,Home Office,3,101.32,0.0,303.96,59.18,2021,12
ORD1426,2019-03-11,West,Office Supplies,Art,Consumer,1,52.35,0.0,52.35,10.5,2019,3
ORD1427,2018-04-06,West,Furniture,Tables,Consumer,4,79.28,0.1,285.41,73.73,2018,4
ORD1428,2020-04-13,West,Furniture,Furnishings,Home Office,3,106.11,0.1,286.5,60.82,2020,4
ORD1429,2020-05-07,West,Furniture,Bookcases,Home Office,1,116.71,0.2,93.37,27.09,2020,5
ORD1430,2019-01-30,East,Furniture,Furnishings,Home Office,5,103.78,0.15,441.06,94.44,2019,1
ORD1431,2020-08-28,West,Furniture,Tables,Consumer,5,144.21,0.2,576.84,148.39,2020,8
ORD1432,2022-10-02,West,Office Supplies,Paper,Home Office,3,73.6,0.0,220.8,66.36,2022,10
ORD1433,2019-01-16,West,Furniture,Chairs,Consumer,1,89.91,0.0,89.91,9.74,2019,1
ORD1434,2019-03-13,South,Office Supplies,Paper,Consumer,2,130.84,0.1,235.51,48.2,2019,3
ORD1435,2019-03-21,West,Technology,Copiers,Corporate,2,92.4,0.2,147.84,44.29,2019,3
ORD1436,2020-06-22,Central,Office Supplies,Art,Corporate,5,74.23,0.0,371.15,80.39,2020,6
ORD1437,2022-03-06,Central,Furniture,Chairs,Consumer,5,127.23,0.3,445.3,117.58,2022,3
ORD1438,2021-05-08,East,Technology,Computers,Home Office,2,59.33,0.1,106.79,22.38,2021,5
ORD1439,2021-08-26,West,Furniture,Chairs,Home Office,5,137.17,0.0,685.85,165.42,2021,8
ORD1440,2018-11-08,West,Technology,Phones,Corporate,3,100.92,0.1,272.48,72.07,2018,11
ORD1441,2020-09-25,South,Furniture,Chairs,Corporate,5,50.49,0.0,252.45,39.49,2020,9
ORD1442,2022-03-17,East,Office Supplies,Binders,Corporate,3,103.46,0.15,263.82,41.02,2022,3
ORD1443,2022-01-17,South,Technology,Copiers,Consumer,1,51.28,0.0,51.28,6.82,2022,1
ORD1444,2022-01-14,Central,Technology,Phones,Home Office,3,27.94,0.3,58.67,4.48,2022,1
ORD1445,2020-04-03,South,Technology,Copiers,Consumer,3,41.35,0.1,111.65,14.19,2020,4
ORD1446,2022-08-06,Central,Furniture,Tables,Corporate,3,86.26,0.2,207.02,31.57,2022,8
ORD1447,2020-07-12,South,Furniture,Furnishings,Consumer,3,66.2,0.2,158.88,50.09,2020,7
ORD1448,2019-06-18,South,Furniture,Tables,Corporate,4,144.43,0.3,404.4,80.61,2019,6
ORD1449,2018-05-09,East,Technology,Copiers,Consumer,4,154.45,0.15,525.13,155.55,2018,5
ORD1450,2019-04-05,West,Technology,Copiers,Consumer,1,142.76,0.2,114.21,23.35,2019,4
ORD1451,2022-01-15,West,Office Supplies,Binders,Home Office,1,190.42,0.2,152.34,30.77,2022,1
ORD1452,2018-03-29,South,Office Supplies,Art,Home Office,4,62.31,0.3,174.47,43.56,2018,3
ORD1453,2021-01-08,South,Technology,Phones,Consumer,2,86.99,0.2,139.18,30.39,2021,1
ORD1454,2021-07-03,South,Furniture,Chairs,Corporate,5,79.75,0.1,358.88,75.76,2021,7
ORD1455,2021-06-07,Central,Office Supplies,Paper,Home Office,3,148.61,0.3,312.08,69.55,2021,6
ORD1456,2020-12-03,West,Furniture,Furnishings,Consumer,3,70.88,0.0,212.64,45.8,2020,12
ORD1457,2022-12-28,Central,Office Supplies,Paper,Consumer,5,24.64,0.0,123.2,30.99,2022,12
ORD1458,2020-04-06,West,Furniture,Chairs,Home Office,3,148.93,0.0,446.79,52.56,2020,4
ORD1459,2019-06-13,Central,Technology,Copiers,Consumer,2,178.91,0.0,357.82,77.3,2019,6
ORD1460,2022-12-08,West,Furniture,Tables,Corporate,1,68.53,0.1,61.68,13.02,2022,12
ORD1461,2021-12-15,East,Office Supplies,Binders,Home Office,4,88.8,0.15,301.92,49.0,2021,12
ORD1462,2022-06-23,Central,Technology,Computers,Consumer,4,160.41,0.2,513.31,121.78,2022,6
ORD1463,2020-04-04,East,Technology,Copiers,Home Office,2,76.88,0.2,123.01,12.06,2020,4
ORD1464,2018-02-24,South,Office Supplies,Binders,Home Office,4,48.57,0.15,165.14,29.39,2018,2
ORD1465,2020-06-23,East,Furniture,Bookcases,Corporate,2,48.7,0.3,68.18,16.18,2020,6
ORD1466,2020-04-22,West,Technology,Accessories,Consumer,2,103.46,0.0,206.92,40.34,2020,4
ORD1467,2018-05-02,Central,Furniture,Chairs,Consumer,3,61.5,0.0,184.5,51.15,2018,5
ORD1468,2020-03-16,South,Technology,Computers,Corporate,2,142.67,0.15,242.54,70.69,2020,3
ORD1469,2022-04-24,South,Furniture,Tables,Home Office,5,10.86,0.0,54.3,11.75,2022,4
ORD1470,2018-01-03,South,Technology,Accessories,Home Office,2,44.75,0.3,62.65,12.17,2018,1
ORD1471,2021-05-23,West,Office Supplies,Storage,Home Office,5,108.19,0.15,459.81,105.13,2021,5
ORD1472,2021-01-22,East,Office Supplies,Paper,Home Office,3,115.32,0.3,242.17,45.0,2021,1
ORD1473,2019-08-21,West,Technology,Computers,Home Office,5,124.19,0.0,620.95,153.05,2019,8
ORD1474,2018-12-30,West,Office Supplies,Storage,Home Office,1,169.89,0.1,152.9,30.15,2018,12
ORD1475,2018-12-31,West,Office Supplies,Binders,Consumer,2,86.07,0.0,172.14,35.41,2018,12
ORD1476,2019-04-19,Central,Office Supplies,Storage,Consumer,2,154.4,0.2,247.04,20.39,2019,4
ORD1477,2021-03-08,Central,Office Supplies,Paper,Home Office,5,19.77,0.0,98.85,21.76,2021,3
ORD1478,2018-07-28,East,Office Supplies,Storage,Consumer,2,113.33,0.1,203.99,33.26,2018,7
ORD1479,2019-06-11,Central,Technology,Copiers,Home Office,1,68.49,0.1,61.64,13.56,2019,6
ORD1480,2019-10-03,South,Office Supplies,Binders,Consumer,5,105.6,0.1,475.2,79.85,2019,10
ORD1481,2020-05-04,East,Technology,Accessories,Home Office,4,106.76,0.3,298.93,62.58,2020,5
ORD1482,2018-06-10,Central,Furniture,Furnishings,Home Office,4,12.32,0.1,44.35,9.29,2018,6
ORD1483,2019-09-22,Central,Office Supplies,Paper,Home Office,5,182.71,0.1,822.2,70.44,2019,9
ORD1484,2022-04-26,West,Technology,Computers,Home Office,5,86.93,0.2,347.72,65.68,2022,4
ORD1485,2021-09-05,Central,Furniture,Chairs,Consumer,2,175.25,0.2,280.4,66.84,2021,9
ORD1486,2018-01-11,East,Furniture,Tables,Home Office,3,121.47,0.0,364.41,70.8,2018,1
ORD1487,2019-12-11,East,Furniture,Furnishings,Home Office,4,75.81,0.2,242.59,31.8,2019,12
ORD1488,2020-06-06,South,Technology,Copiers,Consumer,4,112.53,0.15,382.6,73.25,2020,6
ORD1489,2022-09-20,South,Furniture,Chairs,Corporate,5,85.93,0.0,429.65,99.88,2022,9
ORD1490,2021-07-04,Central,Technology,Computers,Home Office,5,71.71,0.0,358.55,73.9,2021,7
ORD1491,2022-09-05,East,Office Supplies,Art,Home Office,3,53.93,0.2,129.43,33.19,2022,9
ORD1492,2020-03-13,South,Office Supplies,Binders,Consumer,4,87.94,0.0,351.76,66.53,2020,3
ORD1493,2019-11-10,East,Furniture,Furnishings,Home Office,3,66.84,0.1,180.47,49.06,2019,11
ORD1494,2021-01-09,East,Office Supplies,Binders,Home Office,1,113.67,0.0,113.67,22.12,2021,1
ORD1495,2020-04-22,Central,Furniture,Bookcases,Consumer,5,110.31,0.3,386.08,58.34,2020,4
ORD1496,2020-02-06,Central,Office Supplies,Binders,Corporate,5,120.64,0.3,422.24,120.5,2020,2
ORD1497,2019-09-06,Central,Furniture,Bookcases,Corporate,4,102.1,0.15,347.14,68.01,2019,9
ORD1498,2021-01-01,West,Office Supplies,Paper,Home Office,5,73.13,0.15,310.8,72.76,2021,1
ORD1499,2021-01-22,Central,Technology,Accessories,Consumer,4,103.72,0.3,290.42,36.33,2021,1
ORD1500,2019-07-15,West,Office Supplies,Paper,Home Office,2,54.41,0.2,87.06,19.4,2019,7
ORD1501,2018-02-13,South,Office Supplies,Binders,Corporate,5,124.47,0.15,529.0,86.77,2018,2
ORD1502,2022-01-12,East,Furniture,Bookcases,Home Office,4,90.22,0.15,306.75,64.22,2022,1
ORD1503,2019-05-18,West,Office Supplies,Paper,Home Office,2,132.33,0.15,224.96,35.36,2019,5
ORD1504,2020-01-11,Central,Office Supplies,Storage,Consumer,5,99.51,0.1,447.8,73.59,2020,1
ORD1505,2021-03-13,South,Furniture,Tables,Consumer,2,111.45,0.15,189.47,35.83,2021,3
